,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
38406,24.0,1,1,24909.0,1,3,2055.0,1,10.78,0.08,5.0,656,1,0
38407,25.0,0,0,37046.0,4,3,8000.0,3,12.91,0.22,4.0,699,0,0
38408,24.0,1,3,92075.0,0,0,20000.0,1,9.11,0.22,3.0,546,1,0
38409,24.0,0,0,132832.0,1,0,7819.0,1,11.01,0.06,4.0,635,1,0
38410,28.0,0,1,270943.0,2,0,25000.0,5,15.3,0.09,6.0,656,1,0
38411,38.0,0,1,98162.0,16,0,10000.0,4,14.27,0.1,15.0,536,1,0
38412,22.0,1,0,45381.0,0,3,5000.0,1,9.31,0.11,3.0,635,1,0
38413,36.0,0,0,301021.0,16,0,20000.0,1,7.88,0.07,17.0,593,1,0
38414,23.0,1,4,39132.0,0,3,6474.0,5,8.67,0.17,3.0,639,0,0
38415,26.0,1,1,78910.0,3,0,5000.0,4,7.19,0.06,5.0,632,1,0
38416,33.0,0,4,64571.0,12,0,2500.0,2,9.99,0.04,7.0,725,0,0
38417,23.0,1,0,79118.0,0,0,5000.0,1,12.58,0.06,3.0,679,0,0
38418,26.0,0,3,51783.0,0,3,4999.0,0,11.0,0.1,3.0,616,1,0
38419,26.0,0,1,67039.0,5,3,4500.0,5,10.11,0.07,5.0,627,1,0
38420,34.0,0,1,34337.0,11,3,7000.0,0,12.17,0.2,13.0,696,0,0
38421,24.0,0,3,75340.0,0,3,10000.0,1,13.49,0.13,4.0,694,0,0
38422,43.0,1,3,58597.0,19,3,6000.0,3,10.99,0.1,13.0,565,1,0
38423,36.0,0,3,33461.0,11,2,4500.0,5,7.66,0.13,13.0,672,0,0
38424,27.0,0,1,87629.0,6,3,15000.0,0,6.84,0.17,4.0,654,1,0
38425,25.0,0,3,46729.0,1,3,9659.0,0,10.5,0.21,3.0,697,0,0
38426,23.0,1,0,60777.0,2,0,8000.0,4,11.06,0.13,3.0,579,1,0
38427,21.0,0,4,45293.0,0,2,7155.0,1,11.37,0.16,3.0,647,0,0
38428,33.0,0,1,67087.0,9,0,7000.0,1,7.68,0.1,9.0,560,1,0
38429,24.0,0,3,54902.0,4,2,10500.0,5,10.21,0.19,2.0,663,1,0
38430,23.0,0,1,49011.0,0,3,11914.0,4,11.91,0.24,4.0,613,1,0
38431,25.0,1,1,119521.0,5,3,12231.0,0,10.23,0.1,3.0,672,0,0
38432,25.0,0,3,56065.0,0,3,9000.0,4,8.12,0.16,3.0,602,1,0
38433,23.0,0,4,115175.0,0,0,4976.0,1,6.19,0.04,4.0,601,1,0
38434,25.0,1,3,72914.0,3,0,2013.0,4,14.42,0.03,4.0,517,1,0
38435,30.0,1,3,160224.0,1,3,20350.0,0,9.93,0.13,5.0,608,0,0
38436,23.0,0,3,157652.0,0,0,30000.0,1,8.63,0.19,4.0,667,0,0
38437,29.0,0,2,108732.0,3,3,7200.0,4,7.14,0.07,6.0,691,1,0
38438,30.0,1,3,55126.0,2,0,9237.0,3,9.43,0.17,6.0,643,1,0
38439,35.0,0,1,26232.0,10,3,1484.0,3,11.09,0.06,11.0,629,0,0
38440,23.0,0,3,83592.0,2,0,15000.0,1,10.73,0.18,3.0,661,1,0
38441,30.0,0,1,78780.0,9,0,12000.0,5,9.12,0.15,5.0,676,1,0
38442,26.0,1,3,51629.0,7,0,12000.0,2,9.67,0.23,5.0,618,1,0
38443,22.0,1,3,40803.0,0,3,5000.0,1,10.33,0.12,4.0,650,1,0
38444,24.0,1,3,25140.0,0,3,3000.0,5,8.94,0.12,3.0,656,1,0
38445,38.0,1,0,41648.0,14,3,5875.0,5,12.29,0.14,16.0,673,0,0
38446,26.0,0,0,55021.0,5,3,2705.0,4,11.01,0.05,5.0,557,0,0
38447,38.0,1,4,127266.0,13,0,15000.0,2,8.31,0.12,14.0,714,0,0
38448,24.0,0,0,51376.0,0,3,3507.0,4,11.25,0.07,4.0,615,1,0
38449,31.0,1,3,138891.0,5,3,7304.0,2,10.28,0.05,9.0,581,1,0
38450,31.0,1,0,145150.0,8,0,15000.0,0,12.21,0.1,7.0,640,1,0
38451,27.0,0,0,60974.0,6,3,4200.0,3,12.21,0.07,5.0,642,0,0
38452,27.0,1,1,140239.0,7,0,18000.0,4,8.62,0.13,9.0,456,1,0
38453,24.0,1,0,192816.0,0,0,12000.0,0,9.44,0.06,4.0,660,1,0
38454,26.0,0,3,46598.0,4,3,7824.0,3,12.31,0.17,4.0,612,0,0
38455,24.0,1,3,59790.0,0,3,6016.0,5,8.0,0.1,4.0,657,0,0
38456,33.0,0,2,80786.0,14,0,10000.0,3,10.79,0.12,7.0,683,0,0
38457,26.0,0,3,76962.0,2,3,1500.0,5,7.49,0.02,3.0,662,1,0
38458,30.0,0,1,64980.0,11,3,4000.0,1,6.65,0.06,8.0,660,0,0
38459,37.0,1,3,97114.0,16,0,6000.0,5,11.2,0.06,14.0,538,1,0
38460,28.0,1,1,127089.0,6,0,5502.0,4,15.22,0.04,7.0,672,0,0
38461,27.0,1,1,67180.0,2,3,8500.0,2,10.66,0.13,3.0,704,0,0
38462,33.0,0,0,87624.0,11,0,1709.0,2,11.93,0.02,13.0,600,1,0
38463,28.0,1,3,111082.0,5,3,8000.0,4,12.29,0.07,6.0,644,0,0
38464,26.0,0,3,79355.0,5,3,7000.0,5,11.17,0.09,2.0,635,1,0
38465,28.0,0,3,48993.0,7,3,5000.0,5,10.61,0.1,10.0,636,1,0
38466,33.0,1,0,62453.0,11,3,6489.0,1,9.2,0.1,8.0,661,0,0
38467,29.0,1,1,45283.0,3,3,3000.0,3,11.6,0.07,5.0,677,0,0
38468,29.0,0,0,180742.0,8,0,8000.0,1,11.01,0.04,7.0,685,0,0
38469,37.0,0,3,143942.0,16,0,5169.0,4,10.91,0.04,10.0,617,1,0
38470,24.0,1,1,96627.0,3,0,10000.0,0,8.53,0.1,4.0,641,1,0
38471,28.0,1,4,55927.0,6,3,11392.0,0,13.16,0.2,5.0,583,1,0
38472,24.0,0,3,40523.0,0,3,1234.0,3,15.66,0.03,4.0,625,1,0
38473,29.0,1,1,55303.0,6,3,8641.0,3,13.07,0.16,7.0,584,1,0
38474,30.0,1,3,47938.0,5,3,5154.0,0,12.09,0.11,8.0,548,1,0
38475,36.0,1,0,79359.0,15,3,10008.0,0,10.76,0.13,12.0,631,0,0
38476,37.0,1,3,42640.0,11,0,13065.0,4,7.8,0.31,16.0,450,1,0
38477,26.0,0,3,71836.0,4,0,10000.0,3,8.99,0.14,5.0,642,1,0
38478,45.0,0,3,210481.0,19,0,12000.0,4,11.43,0.06,18.0,644,1,0
38479,28.0,1,1,87306.0,3,3,8000.0,0,13.06,0.09,8.0,685,0,0
38480,31.0,1,2,136928.0,11,0,15000.0,0,13.71,0.11,6.0,651,1,0
38481,33.0,0,0,104901.0,13,3,2234.0,4,11.01,0.02,10.0,627,0,0
38482,34.0,0,3,126863.0,15,0,12000.0,5,6.92,0.09,6.0,680,1,0
38483,25.0,1,4,60055.0,4,3,10918.0,1,12.53,0.18,3.0,677,1,0
38484,29.0,0,4,73071.0,6,0,21748.0,0,12.53,0.3,8.0,712,1,0
38485,37.0,1,2,85096.0,15,0,5000.0,3,11.02,0.06,16.0,675,1,0
38486,32.0,1,3,127937.0,7,0,15000.0,0,13.41,0.12,7.0,476,1,0
38487,28.0,1,1,66411.0,6,3,5000.0,4,10.83,0.08,6.0,588,1,0
38488,22.0,1,1,75295.0,0,3,12542.0,3,9.98,0.17,2.0,606,1,0
38489,41.0,1,0,58484.0,18,3,7500.0,3,11.26,0.13,15.0,652,1,0
38490,26.0,0,1,88548.0,4,0,20036.0,4,13.1,0.23,3.0,610,1,0
38491,27.0,0,0,63125.0,4,3,6000.0,3,9.75,0.1,7.0,652,1,0
38492,38.0,1,3,87463.0,14,0,4069.0,5,9.55,0.05,11.0,610,0,0
38493,24.0,1,3,123299.0,2,0,25000.0,4,11.58,0.2,5.0,581,1,0
38494,30.0,1,1,132844.0,5,0,12000.0,5,10.66,0.09,7.0,680,0,0
38495,30.0,1,1,46556.0,9,3,6000.0,0,11.58,0.13,8.0,634,1,0
38496,25.0,1,1,126646.0,5,0,12000.0,5,14.77,0.09,3.0,505,1,0
38497,31.0,1,3,44674.0,9,3,7789.0,5,7.78,0.17,9.0,680,0,0
38498,25.0,0,4,51826.0,0,2,8000.0,2,8.03,0.15,4.0,616,1,0
38499,33.0,1,4,153094.0,8,0,24250.0,3,10.73,0.16,7.0,725,0,0
38500,32.0,0,1,90859.0,7,0,12000.0,3,6.81,0.13,10.0,679,1,0
38501,24.0,1,0,118515.0,2,0,12000.0,3,7.49,0.1,2.0,557,1,0
38502,45.0,1,0,62716.0,21,3,9980.0,4,7.9,0.16,17.0,627,1,0
38503,21.0,1,4,33984.0,0,3,7500.0,1,6.76,0.22,4.0,557,0,0
38504,26.0,1,3,211051.0,0,0,20156.0,4,14.14,0.1,3.0,645,1,0
38505,43.0,0,4,421143.0,20,0,18000.0,0,11.49,0.04,15.0,633,0,0
38506,28.0,1,3,55542.0,3,0,6473.0,3,10.42,0.12,5.0,652,0,0
38507,26.0,1,0,53735.0,3,3,4500.0,1,6.57,0.08,3.0,660,1,0
38508,37.0,0,0,37104.0,14,0,6500.0,0,10.12,0.18,11.0,603,1,0
38509,26.0,1,0,70148.0,5,3,3123.0,1,9.9,0.04,8.0,650,1,0
38510,36.0,1,1,74324.0,11,0,10000.0,4,10.25,0.13,14.0,659,1,0
38511,23.0,0,1,97332.0,0,3,6978.0,1,8.01,0.07,3.0,708,0,0
38512,26.0,0,0,15656.0,5,3,1500.0,5,13.8,0.1,5.0,682,1,0
38513,24.0,0,3,162768.0,2,0,12254.0,5,12.73,0.08,2.0,646,1,0
38514,25.0,0,3,95461.0,5,0,7132.0,5,8.22,0.07,5.0,567,1,0
38515,25.0,1,0,59491.0,2,3,8000.0,3,16.46,0.13,3.0,694,1,0
38516,24.0,0,0,71867.0,2,0,3947.0,3,7.42,0.05,3.0,543,1,0
38517,32.0,1,3,52632.0,7,3,12000.0,5,8.05,0.23,7.0,634,1,0
38518,26.0,1,0,130597.0,4,0,4241.0,0,11.01,0.03,6.0,673,1,0
38519,28.0,0,0,132817.0,4,3,3506.0,2,11.16,0.03,10.0,505,1,0
38520,28.0,0,0,96845.0,6,0,17000.0,5,13.54,0.18,8.0,668,1,0
38521,25.0,1,1,96623.0,4,3,10000.0,5,10.44,0.1,4.0,549,1,0
38522,28.0,1,0,58670.0,6,3,3600.0,5,13.18,0.06,6.0,683,1,0
38523,28.0,1,0,71728.0,4,0,5483.0,1,6.95,0.08,9.0,569,1,0
38524,25.0,1,4,39012.0,3,3,1500.0,5,11.05,0.04,4.0,651,0,0
38525,26.0,1,0,75459.0,4,3,4170.0,3,13.23,0.06,5.0,553,1,0
38526,25.0,0,1,98340.0,1,3,18000.0,0,13.24,0.18,4.0,594,0,0
38527,24.0,1,1,182130.0,0,3,2424.0,1,7.62,0.01,3.0,661,1,0
38528,30.0,1,1,60902.0,9,3,10000.0,3,12.33,0.16,7.0,639,0,0
38529,27.0,0,1,68644.0,3,3,10000.0,1,10.56,0.15,10.0,578,0,0
38530,27.0,0,4,46705.0,7,0,4905.0,3,10.69,0.11,5.0,671,0,0
38531,24.0,1,1,58456.0,4,3,7500.0,5,11.84,0.13,3.0,630,0,0
38532,24.0,0,4,58670.0,0,0,20000.0,2,12.03,0.34,3.0,501,1,0
38533,34.0,0,2,55108.0,12,3,5487.0,1,7.72,0.1,7.0,657,1,0
38534,29.0,1,4,76121.0,7,0,6000.0,3,5.95,0.08,8.0,691,0,0
38535,27.0,0,3,70551.0,5,0,4533.0,1,14.48,0.06,7.0,571,1,0
38536,37.0,0,1,48754.0,11,2,5000.0,4,12.48,0.1,13.0,630,1,0
38537,24.0,0,3,24933.0,0,3,3000.0,1,9.35,0.12,3.0,644,1,0
38538,27.0,0,4,77837.0,6,3,13000.0,1,12.57,0.17,6.0,638,0,0
38539,26.0,0,1,88660.0,5,0,12000.0,1,7.46,0.14,4.0,698,0,0
38540,28.0,0,3,119034.0,4,0,1448.0,0,6.05,0.01,5.0,644,1,0
38541,26.0,0,3,84921.0,0,3,6500.0,5,10.83,0.08,6.0,699,0,0
38542,26.0,0,3,91187.0,5,3,4983.0,5,7.08,0.05,5.0,633,1,0
38543,24.0,1,3,73130.0,2,0,7200.0,0,9.76,0.1,4.0,655,0,0
38544,27.0,1,4,72477.0,1,0,5000.0,4,7.14,0.07,9.0,683,1,0
38545,30.0,1,3,145087.0,7,0,6123.0,4,11.74,0.04,8.0,646,0,0
38546,33.0,0,0,57147.0,10,0,5512.0,3,11.06,0.1,9.0,680,1,0
38547,22.0,1,3,73006.0,2,0,3000.0,2,12.64,0.04,3.0,625,0,0
38548,31.0,0,4,25424.0,11,2,7000.0,3,9.21,0.28,5.0,629,0,0
38549,23.0,1,3,70574.0,0,3,1235.0,0,14.09,0.02,4.0,617,0,0
38550,23.0,0,3,35330.0,0,3,4000.0,3,10.84,0.11,2.0,633,1,0
38551,26.0,1,1,144904.0,4,0,8444.0,3,6.4,0.06,6.0,575,1,0
38552,29.0,1,0,102906.0,7,0,5519.0,2,10.27,0.05,10.0,660,1,0
38553,31.0,0,1,66882.0,11,3,10000.0,3,10.47,0.15,10.0,692,0,0
38554,24.0,1,4,95282.0,1,0,5000.0,2,16.83,0.05,4.0,630,0,0
38555,25.0,0,1,78865.0,0,3,4000.0,4,8.25,0.05,4.0,683,1,0
38556,24.0,0,1,121064.0,2,0,5000.0,4,10.8,0.04,4.0,628,1,0
38557,25.0,0,0,111626.0,3,0,6000.0,5,9.64,0.05,6.0,657,1,0
38558,23.0,1,3,48775.0,2,3,8428.0,5,9.38,0.17,4.0,642,1,0
38559,33.0,1,1,52685.0,13,3,7000.0,3,7.88,0.13,6.0,726,0,0
38560,22.0,0,0,84652.0,0,0,15000.0,0,10.36,0.18,2.0,595,1,0
38561,26.0,0,1,91794.0,6,0,3000.0,5,11.39,0.03,5.0,625,1,0
38562,30.0,1,3,159821.0,6,0,17844.0,5,11.19,0.11,5.0,536,1,0
38563,22.0,1,1,87075.0,0,0,2025.0,5,7.65,0.02,2.0,605,1,0
38564,27.0,0,4,66822.0,6,3,9000.0,0,10.45,0.13,5.0,551,1,0
38565,26.0,1,0,126795.0,4,0,9642.0,5,9.45,0.08,3.0,605,1,0
38566,23.0,0,0,44356.0,1,3,7000.0,1,7.9,0.16,4.0,639,0,0
38567,24.0,1,3,103862.0,1,3,4817.0,5,9.44,0.05,4.0,536,0,0
38568,23.0,1,0,78665.0,0,3,12000.0,1,12.14,0.15,4.0,630,0,0
38569,28.0,1,0,125550.0,4,0,35000.0,1,13.33,0.28,7.0,616,1,0
38570,22.0,0,0,65202.0,3,0,16000.0,3,11.04,0.25,4.0,557,1,0
38571,35.0,0,0,129915.0,13,0,13158.0,5,10.56,0.1,13.0,597,1,0
38572,32.0,0,1,178028.0,13,0,4467.0,2,6.56,0.03,7.0,645,0,0
38573,33.0,0,3,30177.0,14,3,2000.0,3,14.35,0.07,8.0,542,1,0
38574,25.0,1,3,106703.0,3,0,21214.0,0,8.39,0.2,5.0,639,0,0
38575,26.0,0,3,27215.0,5,2,7500.0,5,11.0,0.28,3.0,578,0,0
38576,26.0,1,1,85215.0,1,3,11068.0,0,11.95,0.13,5.0,671,1,0
38577,45.0,0,0,131910.0,24,0,16000.0,0,6.79,0.12,14.0,655,0,0
38578,29.0,0,1,61355.0,5,3,9000.0,1,9.9,0.15,8.0,646,0,0
38579,41.0,0,3,67164.0,18,0,10000.0,3,9.46,0.15,15.0,704,1,0
38580,22.0,0,3,125971.0,2,0,15000.0,1,10.35,0.12,4.0,643,1,0
38581,24.0,1,0,85430.0,4,1,9000.0,4,10.77,0.11,4.0,637,0,0
38582,25.0,0,0,62188.0,6,2,12000.0,1,9.79,0.19,4.0,625,1,0
38583,26.0,0,3,174929.0,6,0,20558.0,0,11.69,0.12,6.0,698,1,0
38584,27.0,0,4,121520.0,3,0,22000.0,1,10.17,0.18,6.0,673,1,0
38585,21.0,1,0,60787.0,0,3,10000.0,1,6.16,0.16,4.0,653,1,0
38586,28.0,0,4,51705.0,6,3,10000.0,1,10.92,0.19,7.0,720,0,0
38587,34.0,0,4,59196.0,12,0,8400.0,5,11.52,0.14,10.0,726,1,0
38588,37.0,0,0,55096.0,14,0,12000.0,3,7.56,0.22,8.0,654,1,0
38589,40.0,0,3,99187.0,17,0,10000.0,2,11.54,0.1,9.0,559,0,0
38590,25.0,0,0,108786.0,6,0,13000.0,0,12.04,0.12,3.0,671,1,0
38591,25.0,1,0,157236.0,6,0,20000.0,1,14.38,0.13,2.0,671,1,0
38592,29.0,0,1,156374.0,4,0,27300.0,4,10.57,0.17,6.0,608,1,0
38593,28.0,1,0,48346.0,5,0,8000.0,3,11.74,0.17,6.0,562,1,0
38594,27.0,0,1,35399.0,4,3,4000.0,0,6.99,0.11,4.0,639,0,0
38595,24.0,0,3,95363.0,1,0,4815.0,0,7.64,0.05,5.0,608,1,0
38596,25.0,1,1,84914.0,3,3,19077.0,3,8.73,0.22,6.0,697,1,0
38597,22.0,0,1,48898.0,0,3,4000.0,1,8.14,0.08,2.0,682,1,0
38598,40.0,1,3,96874.0,17,0,10000.0,5,8.52,0.1,15.0,571,0,0
38599,26.0,1,0,61221.0,1,0,24194.0,2,11.0,0.4,3.0,656,0,0
38600,24.0,1,4,69299.0,0,0,14118.0,5,13.76,0.2,4.0,640,0,0
38601,32.0,1,0,40415.0,7,3,6000.0,4,8.37,0.15,6.0,516,1,0
38602,32.0,1,1,28691.0,10,3,1105.0,3,12.38,0.04,7.0,641,1,0
38603,31.0,0,0,144922.0,10,0,28000.0,3,8.9,0.19,8.0,528,1,0
38604,35.0,1,1,126885.0,8,0,10000.0,1,7.72,0.08,8.0,550,1,0
38605,27.0,0,0,58782.0,6,3,6000.0,4,13.29,0.1,7.0,626,1,0
38606,41.0,1,2,49666.0,18,3,4000.0,5,12.85,0.08,16.0,628,0,0
38607,29.0,0,1,60525.0,8,3,6500.0,3,8.5,0.11,6.0,668,0,0
38608,33.0,1,0,82364.0,7,3,4995.0,5,12.18,0.06,10.0,582,1,0
38609,24.0,0,3,55383.0,2,0,6000.0,5,6.96,0.11,3.0,585,1,0
38610,22.0,1,3,108519.0,0,0,21000.0,5,10.98,0.19,4.0,622,1,0
38611,25.0,1,1,40185.0,3,0,8000.0,1,8.73,0.2,4.0,648,0,0
38612,24.0,1,0,144333.0,1,3,12000.0,1,9.8,0.08,2.0,684,1,0
38613,37.0,1,4,98561.0,13,0,8043.0,5,11.27,0.08,12.0,649,1,0
38614,34.0,1,1,87473.0,9,0,18000.0,1,15.64,0.21,9.0,682,1,0
38615,25.0,1,0,180549.0,6,0,12199.0,3,9.26,0.07,4.0,641,0,0
38616,35.0,1,1,68142.0,13,0,10000.0,4,11.34,0.15,5.0,560,1,0
38617,32.0,1,1,288685.0,11,0,6243.0,3,5.95,0.02,5.0,686,1,0
38618,27.0,1,1,104130.0,1,0,18000.0,5,8.57,0.17,3.0,646,0,0
38619,40.0,0,3,80462.0,17,3,13754.0,1,10.7,0.17,9.0,549,1,0
38620,29.0,0,0,77904.0,6,0,8000.0,2,14.65,0.1,5.0,644,0,0
38621,24.0,0,3,79106.0,1,3,9600.0,4,12.91,0.12,4.0,656,1,0
38622,29.0,0,4,67086.0,7,3,14000.0,2,11.71,0.21,6.0,620,1,0
38623,26.0,0,0,91731.0,5,0,15000.0,3,16.49,0.16,3.0,568,1,0
38624,25.0,1,1,91465.0,1,0,10000.0,3,10.64,0.11,3.0,628,0,0
38625,23.0,0,3,39340.0,2,3,1672.0,1,7.81,0.04,4.0,702,1,0
38626,26.0,1,1,42623.0,3,0,19279.0,4,7.39,0.45,7.0,524,1,0
38627,30.0,0,1,39940.0,11,3,9001.0,3,11.22,0.23,10.0,582,1,0
38628,31.0,0,3,66853.0,10,3,11000.0,3,10.16,0.16,9.0,674,1,0
38629,27.0,0,1,57279.0,6,3,1629.0,3,12.01,0.03,5.0,646,0,0
38630,21.0,1,1,43805.0,0,3,4000.0,0,5.97,0.09,4.0,679,0,0
38631,26.0,0,1,96634.0,4,0,18000.0,1,5.79,0.19,4.0,662,1,0
38632,35.0,0,0,58966.0,11,0,4200.0,3,13.46,0.07,7.0,611,1,0
38633,26.0,1,3,63227.0,5,0,3583.0,5,10.02,0.06,3.0,583,1,0
38634,31.0,0,2,125722.0,12,0,7825.0,4,9.81,0.06,7.0,602,1,0
38635,22.0,0,0,79024.0,0,3,10000.0,1,9.49,0.13,3.0,646,0,0
38636,33.0,1,1,121107.0,10,0,35000.0,4,11.1,0.29,11.0,685,0,0
38637,23.0,1,4,23821.0,4,2,2260.0,3,11.61,0.09,4.0,620,1,0
38638,22.0,0,3,60892.0,3,0,5320.0,4,12.61,0.09,3.0,686,0,0
38639,38.0,0,0,91114.0,14,3,17000.0,5,7.28,0.19,10.0,574,1,0
38640,26.0,1,0,114992.0,4,3,14000.0,5,13.64,0.12,5.0,609,1,0
38641,29.0,0,3,128520.0,4,3,6000.0,1,11.04,0.05,7.0,618,1,0
38642,30.0,1,1,132856.0,8,0,23990.0,2,17.95,0.18,8.0,684,0,0
38643,30.0,0,1,173263.0,5,0,4926.0,0,16.04,0.03,7.0,581,0,0
38644,28.0,0,3,70538.0,2,3,4000.0,1,7.79,0.06,10.0,617,1,0
38645,26.0,1,3,58626.0,0,3,4500.0,4,8.84,0.08,5.0,566,1,0
38646,26.0,0,3,126734.0,3,3,13834.0,2,8.31,0.11,3.0,633,1,0
38647,28.0,1,0,89580.0,6,3,8868.0,1,16.39,0.1,7.0,667,1,0
38648,24.0,1,1,29872.0,2,3,2000.0,1,11.84,0.07,4.0,561,1,0
38649,22.0,1,4,58481.0,0,3,7239.0,4,11.97,0.12,4.0,609,0,0
38650,28.0,1,1,37237.0,4,0,15000.0,5,11.01,0.4,9.0,659,1,0
38651,27.0,0,3,100614.0,3,0,3500.0,1,6.4,0.03,5.0,603,1,0
38652,27.0,0,0,39510.0,4,3,5538.0,0,7.96,0.14,7.0,653,1,0
38653,40.0,1,0,73007.0,21,0,12000.0,0,9.6,0.16,16.0,713,0,0
38654,25.0,0,1,80379.0,4,3,6618.0,1,11.39,0.08,4.0,692,1,0
38655,26.0,1,3,115842.0,6,0,16000.0,5,5.79,0.14,3.0,675,0,0
38656,23.0,0,1,134053.0,0,3,12000.0,4,13.22,0.09,3.0,631,1,0
38657,29.0,1,4,48989.0,4,3,6000.0,3,11.07,0.12,6.0,578,1,0
38658,30.0,0,1,66857.0,6,0,12000.0,0,7.49,0.18,6.0,620,1,0
38659,30.0,1,1,20078.0,5,3,2317.0,0,12.26,0.12,7.0,672,1,0
38660,23.0,0,4,46963.0,0,3,2000.0,5,8.89,0.04,3.0,590,1,0
38661,23.0,0,1,73354.0,0,0,13247.0,4,8.31,0.18,3.0,631,1,0
38662,26.0,0,3,151067.0,1,0,8000.0,3,13.79,0.05,4.0,558,1,0
38663,39.0,1,1,49260.0,16,2,15000.0,2,6.25,0.3,13.0,671,0,0
38664,32.0,0,4,79157.0,11,0,12000.0,5,7.54,0.15,6.0,668,0,0
38665,23.0,1,1,63540.0,2,3,10000.0,5,11.94,0.16,2.0,659,0,0
38666,25.0,0,0,63360.0,1,3,7000.0,1,10.71,0.11,3.0,583,1,0
38667,24.0,0,0,169123.0,0,0,16000.0,1,11.34,0.09,3.0,630,1,0
38668,39.0,1,1,173423.0,17,0,25000.0,4,11.52,0.14,11.0,626,1,0
38669,25.0,0,3,133058.0,1,0,15000.0,2,9.77,0.11,2.0,649,1,0
38670,24.0,0,1,40721.0,0,3,8875.0,1,11.85,0.22,6.0,552,1,0
38671,23.0,0,3,75529.0,1,3,10000.0,0,13.8,0.13,4.0,647,0,0
38672,23.0,1,0,48843.0,2,2,15000.0,1,12.07,0.31,4.0,661,1,0
38673,31.0,0,4,104135.0,9,0,5000.0,0,10.72,0.05,8.0,548,1,0
38674,30.0,0,4,123610.0,9,3,1566.0,2,7.82,0.01,10.0,635,1,0
38675,30.0,0,0,45314.0,4,3,10000.0,1,7.71,0.22,6.0,585,1,0
38676,31.0,0,0,109130.0,8,0,20000.0,2,14.41,0.18,9.0,646,0,0
38677,28.0,0,0,101503.0,4,0,24901.0,5,15.27,0.25,5.0,609,1,0
38678,28.0,0,0,96590.0,8,0,8372.0,4,8.12,0.09,5.0,707,1,0
38679,24.0,0,3,132585.0,3,0,24689.0,2,15.68,0.19,3.0,610,1,0
38680,26.0,1,0,48292.0,1,3,3500.0,3,6.77,0.07,4.0,637,0,0
38681,32.0,1,1,58436.0,10,3,10000.0,1,9.22,0.17,10.0,636,0,0
38682,27.0,1,1,61211.0,5,0,9809.0,4,8.59,0.16,5.0,687,1,0
38683,28.0,0,0,96772.0,7,3,10000.0,5,13.8,0.1,6.0,591,1,0
38684,23.0,1,0,60887.0,0,3,8000.0,4,12.32,0.13,3.0,635,1,0
38685,33.0,1,1,67224.0,9,3,8049.0,4,11.01,0.12,9.0,653,1,0
38686,25.0,1,3,70759.0,3,3,5990.0,4,5.85,0.08,5.0,631,0,0
38687,25.0,0,4,60896.0,1,3,7000.0,5,9.33,0.11,3.0,546,1,0
38688,31.0,0,0,73145.0,4,0,15000.0,2,15.27,0.21,9.0,664,0,0
38689,24.0,1,0,90879.0,0,0,12000.0,2,6.68,0.13,3.0,601,1,0
38690,22.0,0,0,51527.0,3,0,7000.0,2,9.84,0.14,4.0,531,1,0
38691,22.0,1,1,67074.0,0,3,6000.0,0,8.9,0.09,4.0,699,1,0
38692,25.0,0,1,54867.0,4,0,3000.0,3,8.85,0.05,4.0,658,1,0
38693,31.0,0,1,92034.0,11,0,5657.0,2,12.61,0.06,8.0,602,0,0
38694,29.0,0,1,51161.0,6,3,2000.0,5,11.43,0.04,6.0,686,0,0
38695,29.0,1,0,65835.0,7,3,7298.0,2,7.95,0.11,5.0,569,1,0
38696,31.0,0,4,91113.0,7,3,1199.0,4,6.56,0.01,5.0,692,1,0
38697,27.0,0,4,73278.0,4,3,5000.0,4,10.86,0.07,3.0,690,0,0
38698,28.0,1,0,78928.0,7,0,10000.0,4,15.41,0.13,6.0,579,0,0
38699,34.0,1,1,82652.0,13,0,15000.0,4,11.77,0.18,5.0,678,1,0
38700,28.0,0,1,67148.0,1,3,4500.0,5,6.99,0.07,6.0,711,1,0
38701,23.0,0,4,139580.0,0,0,9292.0,0,9.02,0.07,3.0,576,1,0
38702,23.0,0,3,47458.0,0,3,5000.0,1,12.73,0.11,4.0,502,1,0
38703,30.0,0,1,50072.0,2,3,6631.0,0,6.72,0.13,5.0,609,1,0
38704,32.0,0,1,115155.0,6,0,18000.0,0,10.49,0.16,9.0,662,1,0
38705,29.0,1,1,124533.0,6,0,8800.0,1,7.75,0.07,9.0,620,1,0
38706,22.0,1,0,55672.0,0,0,7000.0,1,7.86,0.13,4.0,592,1,0
38707,32.0,1,0,85907.0,9,0,1500.0,5,10.27,0.02,5.0,576,1,0
38708,24.0,0,4,36863.0,5,3,3000.0,3,7.49,0.08,3.0,684,0,0
38709,27.0,1,1,29015.0,4,3,4867.0,5,13.02,0.17,6.0,574,0,0
38710,33.0,1,1,173876.0,11,0,18929.0,0,11.21,0.11,8.0,657,0,0
38711,29.0,0,1,60823.0,6,0,5000.0,1,10.05,0.08,6.0,655,1,0
38712,23.0,0,3,103158.0,0,3,12000.0,5,12.85,0.12,4.0,644,0,0
38713,22.0,0,4,55043.0,0,3,4000.0,1,12.96,0.07,3.0,544,0,0
